Customer Id,Cost
fffe3900390038003100,199.66206686230572
fffe3300320031003900,186.69215298530395
fffe3500300030003500,187.02559698718025
fffe3800380031003200,251.03439115846857
fffe3400390034003200,385.84010760485626
fffe3200370037003200,307.5936961480416
fffe370039003800,1498.8386924022343
fffe3900360035003200,1423.6672460769933
fffe3600370039003800,128.74796008483895
fffe310037003900,21166.40753479548
fffe3700360039003200,322.5222546378007
fffe3700350035003200,218.90475588885727
fffe3300350035003000,227.9549255051004
fffe3400340034003900,756.4961978159474
fffe3700340038003600,282.9317933456935
fffe3200320033003500,303.69736238034324
fffe3600310035003800,207.97654760572567
fffe36003300,13283.053021079537
fffe3500310038003000,131.77288510348887
fffe3600360036003500,295.45255694945723
fffe3400300039003500,1237.6442333413165
fffe3300370034003400,812.0735482202697
fffe380037003400,163.58089834448793
fffe3500380036003000,188.47901037325266
fffe3800360031003700,112.1225640584678
fffe370031003300,37693.58131217798
fffe3500350032003700,6090.851011673778
fffe3400370035003100,174.3051189188246
fffe3800310033003400,176.17165470002692
fffe3800350031003600,4702.652324845805
fffe3700300032003200,151.52578543165785
fffe3400350036003400,5611.843333433042
fffe3300390034003200,479.76204952462047
fffe3700330030003300,253.21783900574437
fffe3100350038003600,7872.836922021522
fffe3900330030003100,294.3524143349682
fffe3400370033003200,3317.4304553725233
fffe3800350031003900,-913.1841949474281
fffe3600360034003400,284.94059780154487
fffe3300380033003000,1529.1310081172364
fffe3700330038003800,583.1183603549337
fffe3500340033003100,2291.300560559136
fffe3600380030003900,71147.15467144079
fffe380036003000,1148.9452488307843
fffe3800380034003300,157.06991393249348
fffe310034003100,195.510557160393
fffe3500310036003700,13513.28282213014
fffe3700300039003400,395.3919516731968
fffe3800320037003400,686.5577076951265
fffe3600310034003600,3611.969573459859
fffe3200320034003700,267.25661262670167
fffe3700330034003400,264.9526318051917
fffe3100300032003200,430.38581086660423
fffe3400340038003100,367.1473839684114
fffe350030003200,245.71290604065723
fffe3200340038003900,3191.8710789129777
fffe340036003500,258.7834657969378
fffe3700310037003100,680.6379006804065
fffe3900360030003100,879.636212433987
fffe3800310038003800,1130.0097508766992
fffe3500350039003900,895.6747994283944
fffe3100330039003800,256.7617536699825
fffe360034003400,248.07941281228935
fffe3300380030003500,895.9576366844104
fffe320036003600,335.8944995938984
fffe3900330038003700,206.446244670599
fffe3400330031003500,995.5501416441442
fffe3800320033003000,183.03481944959486
fffe3200380039003600,169.08804026850893
fffe3200340032003500,607.5493091374317
fffe3700370036003500,15254.304458166662
fffe3200390030003500,1010.1935131728941
fffe3300390036003200,8846.709796477217
fffe3300380031003000,105.93139744207804
fffe380038003100,3024.776064083419
fffe3900370034003200,59342.940389125055
fffe3800340036003900,471.4700160947464
fffe330035003900,1060.8842069299933
fffe3300370031003900,114.07589617010458
fffe3300330034003700,1336.0063658226827
fffe3400350030003500,218.74233770276066
fffe3400340039003300,190.47985328922977
fffe3200310033003300,1817.1369144987045
fffe3200310037003600,412.07650928131153
fffe3600330039003400,185.8648664649888
fffe3900320030003400,1821.1545177905018
fffe3100310035003900,392.2527189360717
fffe3700340034003800,290.380490596011
fffe3400350035003400,1366.9855436637804
fffe3600330033003700,6526.839863314507
fffe3400350030003900,334.5309223965962
fffe3300310038003500,348.0016833547898
fffe3100350035003700,429.0265374707644
fffe3600300037003100,114.61317507594414
fffe3600300033003300,164.20607540821652
fffe3600390035003600,93.84994457455025
fffe3800300032003800,396.15207318071
fffe320034003200,242.44555703392177
fffe3700340031003000,371.4151739493887
fffe3100320031003100,534.9393661269257
fffe3600370035003300,202.38379147517622
fffe3500330039003500,593.612855450714
fffe3500380031003100,8858.231906414605
fffe3900320035003900,559.4794237429354
fffe3600330036003100,1052.1668638519423
fffe3200350033003600,34702.8602815628
fffe3600310030003200,1320.347888228737
fffe3200300037003000,299.3699745830969
fffe3500320034003300,248.77463982188036
fffe3800390031003200,16472.5541192756
fffe3700370034003400,729.730618159701
fffe3100310036003500,131.93325541739068
fffe3500320036003600,241.15265081655298
fffe3900390037003300,276.91636995226946
fffe3600300031003200,682.7284867848011
fffe3800330038003700,2192.968076919904
fffe320037003100,168.66855070150953
fffe3400350032003000,305.8888333809797
fffe3800330033003700,-2801.9337953291742
fffe3400360035003800,181.27114968005475
fffe3800340038003900,170.68702751920054
fffe3500390038003800,391.02608571209043
fffe3300310032003900,115.13637247472651
fffe3700370037003700,178.12326982892364
fffe3100310036003700,158.68137517846384
fffe3300390032003600,426.78244979953047
fffe3700370036003900,279.11660451688664
fffe3300350038003000,1270.724166681344
fffe310038003600,847.1487927703847
fffe3200300031003700,4064.382694726321
fffe3800380031003300,158.74736876903214
fffe3900380038003400,4556.506993514145
fffe3500310036003500,370.5607945480429
fffe3300300039003700,195.5460050507316
fffe3900320035003100,243.28232348393414
fffe3800380034003100,749.5109533236295
fffe3800300031003200,228.24926310581805
fffe3800300037003600,658.888242649449
fffe3500380038003600,168.06625013571062
fffe3100310033003400,644.6508312011348
fffe370035003000,922.054076883342
fffe3700370030003200,3456.4674061985834
fffe3800340038003500,1301.994979286781
fffe3100320032003900,1010.719429789051
fffe3600340034003700,397.4445234539036
fffe3300320039003300,468.6318711717143
fffe350034003400,424.81239634751444
fffe3100340039003700,203.94234977436307
fffe330033003800,482.398260661723
fffe3400350036003200,256.10341629199087
fffe3300380031003200,232.17556141468177
fffe3100360030003100,119.14703598873851
fffe3300370031003600,551.8377112448673
fffe3700300034003700,4159.1918882672035
fffe3900310031003600,567.1538385908258
fffe3500360037003100,168.55969733216327
fffe350039003400,884.6751265013311
fffe3600390038003200,1359.3154800772
fffe3800360039003700,2205.0492204990173
fffe3600350033003300,246.67902674277
fffe3900310031003500,374.1822642514075
fffe3500300035003600,227.1906350088802
fffe3800390031003300,44775.132148261546
fffe3100350035003600,1790.3441964540095
fffe3800390036003400,311.85654796417083
fffe3500320033003600,242.09409486403283
fffe3600370036003700,899.958367769884
fffe3700380037003500,1315.028863800133
fffe3600390032003500,821.3926684649174
fffe3700340036003900,188.10732977676054
fffe3200390035003700,171.8180540872655
fffe3900370032003500,222.97753135219537
fffe3500300038003600,684.9518560330217
fffe3600330033003400,108767.5034810394
fffe330037003100,559.53538199952
fffe3400390037003200,4096.275462011435
fffe3800320036003400,102119.36147205826
fffe3800380038003500,4016.930608683607
fffe3200300039003800,1680.1702087408414
fffe3900320039003500,502.46926531252626
fffe3600340036003700,4107.3307981017115
fffe3600350037003800,1287.867925754883
fffe3500300037003700,130371.75501531202
fffe3100380032003600,24240.12051137381
fffe380037003500,387.47534577216896
fffe3100360034003900,114.6254170042321
fffe3700310036003500,1207.43474500507
fffe3400330035003200,131897.46269376224
fffe3300330032003200,193.2777529373741
fffe3100300036003000,375.25537144747216
fffe3100390034003500,8564.603132573793
fffe3500370031003500,135.55939609901085
fffe3500330039003600,374.0503814480911
fffe3600350038003400,1092.6466409813688
fffe3200390032003100,400.98614854058644
fffe3600310031003100,128.83175044091882
fffe3700330031003900,179.39369309917973
fffe3700370033003300,460.5797351723604
fffe3300340038003000,329.9147196109769
fffe3100330037003300,351.92549489300154
fffe3800370030003700,331.4921447701199
fffe3300300037003600,245.59524059970113
fffe3800310036003800,282.80772689027685
fffe3200300033003200,735.240825606378
fffe3800350030003600,430.70755476880294
fffe3800320039003200,261.2251508178422
fffe3100340030003100,146.19251277111948
fffe3500310032003000,16981.140650788297
fffe3200370033003900,135.6364411476889
fffe3300380032003900,13340.189966981887
fffe320031003400,235.45200746699578
fffe3300330038003200,239.08364572780567
fffe3900310032003200,465.90807411364284
fffe3800360039003400,4126.966553418027
fffe3500340038003800,360.0881319200356
fffe3200350033003700,520.9810849397256
fffe3400330038003300,528.3177534216715
fffe3500310037003100,219.6681589682577
fffe3500370038003300,241.90225832174065
fffe3700330032003000,1581.9760842230107
fffe3900380030003800,218.57899342580163
fffe3100390037003700,456.35876284889446
fffe3700300035003100,193.46283325781988
fffe3700310038003000,694.9192483124647
fffe3200380030003300,218.48459415343697
fffe3300370036003800,1870.4106979441792
fffe3600340032003000,260.72092183035556
fffe3200310036003000,1374.647286181089
fffe3700300033003300,171.91101228753342
fffe320031003300,1376.385063972771
fffe3100360034003800,345.09946579689534
fffe3400,187.61979361827622
fffe3700360030003400,2419.3481993161013
fffe3400300036003800,175.94079217894725
fffe3600310030003600,518.1962121939614
fffe3300310036003300,537.3886021305902
fffe3400390035003800,489.2617681436395
fffe3700320035003000,233.22055200476396
fffe3400340037003000,839.9263305949219
fffe3700380033003800,243.6491377962274
fffe350039003100,317.0478626013814
fffe3400330038003700,7843.485455790154
fffe3700310030003500,232.09343624110522
fffe3100320038003000,883.8807246582771
fffe3600360030003000,156.17987090899373
fffe3900330034003600,134.29612566680598
fffe320032003100,202.3456407949602
fffe3700370035003200,598.405171432158
fffe3600340030003000,2285.790394314954
fffe3300340033003700,146.16950129476834
fffe3300340033003900,200.5580763048711
fffe3700330031003400,279.24742549972325
fffe370033003700,409.3534417740819
fffe3700380032003500,116.86469386142437
fffe3700300034003800,137.90314811537098
fffe3900350034003400,7556.16095840032
fffe3500350033003200,2403.327509927275
fffe3500370037003400,1514.463246736581
fffe3700320031003200,1164.016180752268
fffe3100390033003100,700.7357307972643
fffe3900340038003900,975.6432067012556
fffe3500350038003600,82735.19574836227
fffe3100350037003300,488.4985348124135
fffe350031003400,217.37443293569996
fffe3600360031003100,326.1835922556982
fffe3600360030003300,342.05510395163725
fffe3700350037003300,142.05007030656182
fffe3100310032003300,654.421090882732
fffe3600310033003000,1179.828202700437
fffe380033003300,273.30829175746067
fffe3600330031003000,425.08638491292555
fffe3900380034003400,234.29560346810752
fffe3600380039003900,4474.793120077009
fffe3900340031003400,334.43753712296234
fffe3500350031003500,331.59392909702086
fffe3200390034003500,334.86260723993706
fffe3300320036003100,6665.389919266878
fffe3500370034003000,145.15451954059913
fffe3700350031003700,3202.0831421582207
fffe3300390032003800,526.2221598860776
fffe360038003500,735.3489694018956
fffe3900300037003100,314.3591258444174
fffe3900310031003700,1270.6833420126973
fffe3100320033003300,4428.089456244532
fffe3200320035003800,116789.97081823414
fffe3200360034003300,1657.4499725202063
fffe3600330031003300,336.27902745005764
fffe3900390035003600,353.29601249413463
fffe390032003600,1032.9904869850043
fffe3600370037003900,88.7733548442603
fffe3700300031003600,1045.4361068856185
fffe3900340030003300,2150.4458680522066
fffe340032003700,40.765315897137
fffe3600350035003200,263.84327567358764
fffe3700360036003000,373.6551363925373
fffe3800300036003100,257.3284800917053
fffe3400330037003400,725.5481721074783
fffe390038003600,13270.094754435815
fffe3300360035003000,3934.9723336294905
fffe380036003600,354.12952948802024
fffe3400390036003200,279.1122059212119
fffe3300300030003800,2165.200295789373
fffe3800330039003100,518.4770267770491
fffe3400380030003000,132.98062196070148
fffe3800310036003900,229.5465955959352
fffe3500320038003700,113.79815016649172
fffe37003200,487.3230401646417
fffe3300370038003100,513.6576521923145
fffe3800380039003000,6113.305253594365
fffe3500340030003600,300.02820805814525
fffe3700300039003300,31074.969621310593
fffe3800310034003100,244.93446335232323
fffe3500360038003000,492.40618902862263
fffe3800370036003100,259.67323344163043
fffe3700320032003600,270.7838403838673
fffe3800330033003400,1860.436811828534
fffe3700320034003300,2717.9241562138563
fffe3300330039003000,448.20230007154413
fffe3400300039003400,418.4022448201068
fffe3500360034003300,1654.1392762312357
fffe3700350038003000,219.22545750083717
fffe3100310031003500,495.7582411632049
fffe3400330035003600,788.1480828502506
fffe3800300034003700,230.55890412054794
fffe3200300038003700,1324.377879548235
fffe3500320037003300,1638.5675536088618
fffe3200300031003800,3752.000597262463
fffe3700360035003000,371.75042757754034
fffe3500330030003500,40472.31305505919
fffe3700300032003700,255.9564743037571
fffe3200320031003800,195758.80170694346
fffe3600390036003400,26755.623083972587
fffe3800320036003600,5387.341022082143
fffe390030003000,639.7564521207834
fffe380038003200,269.55689481178064
fffe3600320032003300,268.0456372231874
fffe3300350038003700,807.958730484088
fffe3800380035003100,352.4427427642851
fffe3200310032003800,114.07841609053392
fffe3500350038003100,177.61262991683594
fffe3500350037003000,1660.3580011943857
fffe3900350037003300,167.44685830165272
fffe3400340032003800,4817.408356870826
fffe3700330036003100,789.8857451239834
fffe3800380032003400,439.2197138224
fffe3400380033003300,156.2566814248177
fffe3500390035003600,3766.9261918265956
fffe3200380039003700,1520.80119612775
fffe380036003300,-1675.5000096626366
fffe320035003600,610.0711368699128
fffe3900370030003000,217.5750303948429
fffe3500350036003900,234.90494323603525
fffe3200340032003600,1317.8339465449037
fffe3500320031003200,617.9013617163109
fffe3400300035003500,340.2593220652246
fffe3800330032003800,2479.7856324070935
fffe3400380030003700,151.96350303185437
fffe3100390035003600,320.38356494295
fffe3400350034003500,5182.050111987068
fffe3300390033003800,390.6501729592618
fffe3100300038003900,507.3018378075316
fffe3200390037003900,220.01436988702
fffe3700350030003800,229.17508803633686
fffe3600370034003500,526.9701518546235
fffe3500350039003800,376.34601798805016
fffe3800300034003300,310.67002288619443
fffe3800370030003600,315.9506686655141
fffe3500360031003100,34863.04539932265
fffe3800390031003100,3195.8172398756387
fffe3500360031003800,180.909288492719
fffe310038003300,885.4445164772858
fffe310035003900,668.6411508603547
fffe350036003400,3995.950506576994
fffe3800390038003100,22541.55224938358
fffe3600300034003000,764.7804147906709
fffe3300380030003400,1112.9256196061544
fffe3800310033003900,199.13259287054402
fffe3400380032003200,3556.7037248724505
fffe3800310030003300,337334.75498749013
fffe3400330032003500,406.2763114176739
fffe3900370032003900,261.26930032071095
fffe3800330037003700,322.3967402717797
fffe320036003800,109679.22733050994
fffe3500380035003900,1117.7174932449193
fffe3200310036003700,961.3236334511605
fffe3400390030003800,4224.744310170359
fffe3900340039003700,1335763.240207386
fffe3300360038003800,8718.670563361673
fffe3200390033003500,1823.9554686419945
fffe3600360034003500,195.88548995107297
fffe3600360031003300,184.63904242973328
fffe3700310033003500,167.49385106772064
fffe3900330037003100,127.3640491332111
fffe310032003100,879.261959639314
fffe3800360034003500,156.10571262034182
fffe3100330034003300,283.33801577569875
fffe3900340038003200,552.7933253150878
fffe370032003200,1034.5068727751463
fffe3300310030003500,489.3572052532611
fffe320036003700,126.81567216452996
fffe3500320037003900,168.2309317831531
fffe3400370031003400,8889.44161135269
fffe3900340037003100,1021.3719328806282
fffe3300380035003200,1870.7584887996863
fffe390030003200,1070.419037512822
fffe3200360033003200,498.088352610939
fffe3200340039003600,9805.709488440489
fffe3300300033003400,99.54995860959048
fffe38003800,133.21803299224146
fffe3600330031003400,447.7837711956811
fffe3700350038003800,1128.31225846916
fffe3700340031003500,3380.3212754778433
fffe3700390037003100,15557.174981477414
fffe3200360035003700,1406.857070444649
fffe3500320037003000,379.7484743387094
fffe3800390038003400,514.6035808828552
fffe3200300031003400,5938035.462395121
fffe3500350038003800,120.10418002797026
fffe3500340031003900,681.037554379967
fffe3600340038003300,1889.7762664705576
fffe3500310039003000,272.9620227123564
fffe3600390034003100,508.9076724417172
fffe3400330034003400,54104.989327012394
fffe350038003200,4024.599385991032
fffe3100360035003400,410.75189655804525
fffe310037003400,566.5473595796011
fffe3800340035003200,193.97095761446514
fffe3800360036003000,570.0149670314429
fffe3500340033003200,325.5028956912466
fffe3500330035003400,33154.113411653314
fffe3100310033003200,276.0443594054508
fffe3200330030003100,570.057331426535
fffe3900320038003500,588.019674029765
fffe3700310038003800,495.95322227439175
fffe3200380033003500,569.3600006609305
fffe3100360035003500,3321.029187926512
fffe3200360030003900,167.70260110896092
fffe3900360035003100,434.1927904475427
fffe3800340034003500,783.8526387433888
fffe3100370031003000,1159.8666116667994
fffe3500320035003500,177.8451008061831
fffe3400360034003900,656.8916365270599
fffe3900330037003300,32852.78542646791
fffe3300320039003800,238.92934760090563
fffe3700350030003500,674.7904049598139
fffe3600380031003300,264.022532385671
fffe3700360030003700,283.63534829788847
fffe3900350033003900,781.7588604227249
fffe3900350037003900,488.8460607079595
fffe3200390035003300,3752.5663837143447
fffe3500380037003300,1182.6032571913165
fffe3800300032003500,5792.282654979634
fffe3700360032003300,2357.8517934514502
fffe3900330034003300,344.6362145774469
fffe3200330039003200,171.07125651631972
fffe3300350037003600,388.8253357838385
fffe3100350038003100,209100.09482660855
fffe3200330038003100,139.4657707653939
fffe3700330038003200,191.17123283174337
fffe3700360033003800,1888.2209876882023
fffe3800370038003100,339.30030832236565
fffe3800340035003600,261.84580241685376
fffe3100370033003800,328.03181996445807
fffe3500300031003700,162.9016270844885
fffe3500360039003700,157.79741007022577
fffe3500330031003500,259.122302750269
fffe3500310035003000,880.4957960379477
fffe3700340034003000,176.82175457376303
fffe3600320036003000,214.52173708787655
fffe3800370033003300,282.39852814999693
fffe3400360031003400,168.95239464434374
fffe3300370037003300,3347.0501627891867
fffe3200330030003400,347.20720129134577
fffe3600370037003100,436.6597305949412
fffe3100360036003100,465.4541690211772
fffe3200350035003300,317.6352053006268
fffe3400360033003600,1902.2610079352908
fffe3400390031003800,225.53592745713746
fffe3500370036003300,1658.2792389707713
fffe3300350032003400,912.8507576545763
fffe3700340038003700,657.8011932401804
fffe3700330037003100,129.16381639444336
fffe3600350031003800,22290.576438042222
fffe3800310033003700,973.4771168691955
fffe3200300038003500,190.61330385294602
fffe3300310032003200,302.9083204381348
fffe370032003000,-42356.55216792549
fffe3900310034003600,25.28701537672794
fffe3100370032003900,206.28619012574447
fffe3200360031003100,2447.444421125854
fffe370037003300,76.1437933199177
fffe340037003000,2091.5389825778493
fffe3100380035003700,7288.158190863048
fffe3100360031003700,48000.976489750785
fffe3600380030003700,8729.294112430094
fffe3600350030003500,158.61418556093676
fffe3600340030003900,240.63819133691172
fffe3800300034003800,113703.4551197181
fffe3500330031003800,322.069637924389
fffe3600350030003400,318.7468704613156
fffe320031003100,210.72847902665094
fffe3100360030003900,669531.5838044839
fffe3400340036003000,379.78229509507895
fffe3800310032003700,99.12110579901116
fffe3400380038003600,1490.103011175173
fffe360036003600,256.66770456365464
fffe390039003900,221.49233499763955
fffe3700380030003600,125.73642751890486
fffe3200340030003800,190.75309682470123
fffe3400310037003300,148.81094626415768
fffe3800390032003300,319.51607869198705
fffe3100340033003800,566.571375561738
fffe3900390031003400,1366.6837001158444
fffe3600350034003000,89178.8585922696
fffe3100360032003300,177.64625227328105
fffe3600390037003900,1059.8994273348228
fffe3700350036003300,323.01029975285354
fffe3400370030003800,88.41923362263
fffe360032003600,225.0343835048223
fffe380037003800,133.88157373866628
fffe3700320039003200,1162.86509742003
fffe3800300030003600,875.5909450122546
fffe3700390033003400,787.5524244484769
fffe3500370037003300,167.90324959759081
fffe3300330038003700,751.2753860021149
fffe3300310031003600,405.1486123891718
fffe3500370031003700,192.74310632134365
fffe3600330032003000,294.04511546402836
fffe350038003700,827.7084684142643
fffe3700370033003400,691.9468005279418
fffe3900310032003100,771.172211280479
fffe3300300035003300,189.96185526701737
fffe3500350030003700,280.9387708633359
fffe3800300030003900,199.11595377697833
fffe320033003100,1680.4007629501805
fffe3300360030003600,229.98897268864977
fffe3400370039003600,277.78152442151315
fffe370036003300,6898.607484501017
fffe3500320031003600,149.3057727321119
fffe3300300031003400,282.2741533518323
fffe3100360036003600,144.7590891296008
fffe3200380039003300,2570.6380712180962
fffe3200380036003500,46188.1005506478
fffe3100360034003700,226.588835423393
fffe35003900,2160.2681142363635
fffe3300380031003100,199.97612451972174
fffe3400300037003700,2734.851587010439
fffe3100310039003900,1515.1729077833356
fffe3200320034003400,135.79696216437398
fffe380034003400,160.07670431849346
fffe3900330033003300,1381.4782181786234
fffe3200310034003500,344.86207323643026
fffe3600330035003500,224.17432128799575
fffe3900380039003400,225.76693538533428
fffe3600310034003100,115.6204867544805
fffe3800360037003300,388.44612613978586
fffe3200380039003000,321.15680362167046
fffe3600320031003000,70.3087559756723
fffe3300360039003400,3894.7843524419395
fffe3400320032003400,202.04307092166138
fffe3600320034003000,244.69440776203922
fffe3100370039003700,89.56219810526457
fffe3300300032003100,1197.8812525952246
fffe3500380038003400,1722.739965384048
fffe3400350036003500,131.9329738003383
fffe3800380034003900,540.5714630238782
fffe3600320030003800,147.6782949115384
fffe3500350030003900,398.04450805024896
fffe3500310038003500,551.9424344298491
fffe3500320039003400,276.2244427399188
fffe3700340030003900,73700.73417702998
fffe3100390032003400,168.3507850825151
fffe3700330036003000,70233.80827317633
fffe3200320038003800,444.6643134991512
fffe3400300036003200,42285.60940313106
fffe3900360037003000,649.3983309439741
fffe3500350030003500,1132.7073134050377
fffe3800390032003400,2641.5290637431544
fffe350036003300,553.0819092338184
fffe3800370034003700,2201.16893331272
fffe3100350036003700,508.9961573486023
fffe3600300030003600,5766.999058167889
fffe3600370031003700,2046.6184157298815
fffe3700320034003200,1043.1597840293643
fffe3500370034003200,-113.71304390379278
fffe3300330039003300,522.2232299192573
fffe3600370039003100,581.8520872443876
fffe350030003400,212.1705645064639
fffe380033003900,125.82528219342292
fffe3200370038003000,216.00188201371003
fffe3600340031003000,446.8965114757599
fffe3700330037003500,139.9777009955138
fffe330039003600,3580.731894945924
fffe3300350033003700,1047.9549754660723
fffe3500370039003100,92.17656153986353
fffe3100390032003800,311.84586448767715
fffe3900350030003700,331.09197284501397
fffe3300390036003600,329.55288520786314
fffe3700360039003700,698.0551604890427
fffe3700360037003100,525.1310059851029
fffe320030003200,308.8051635729775
fffe3400390035003900,129.22591028123514
fffe38003900,140.30178560729618
fffe3600370030003100,241.26545516524658
fffe3200370034003300,194761.27404384268
fffe3900370039003800,365.6367516321996
fffe3500320034003600,325.04081993610185
fffe3100330038003800,221.30452190749523
fffe3500300034003700,-12066.935589000304
fffe3700370039003300,134.5673950384445
fffe3900350036003900,540.7922065417519
fffe3300370034003700,-982.6168087829632
fffe390037003300,415.30783445165827
fffe3100300031003900,278.26019120220815
fffe3600330039003500,352.0027513041244
fffe3200320037003800,755.6831486601143
fffe3400300030003200,297.56068470118703
fffe3800320033003500,164.79420567213793
fffe340032003500,587.8637424428447
fffe3700340035003700,554.8432225523562
fffe370037003700,333.02170340512185
fffe3600380031003900,265.61403936831005
fffe3100340031003600,3071.1073970084544
fffe3400320038003600,541.4580928183218
fffe3700340032003100,3951.7777028499595
fffe310039003500,269.3518549957471
fffe3500350030003600,169.7700924474407
fffe3400300035003200,1078.219090953486
fffe3300350039003200,291.3049334127919
fffe3100390030003400,9446.347211166265
fffe3300310039003300,546.4194933219969
fffe3400360032003400,632.4390481721138
fffe3400310032003900,197.72985248721326
fffe3500370035003600,199.17218124821548
fffe3800320039003600,112.78600822845056
fffe3800390039003300,152.10153626408322
fffe3600300036003100,270.9635901965872
fffe3900380035003700,3019.047042665941
fffe3900350031003100,268.52242647420064
fffe31003800,756.8898101053719
fffe3700300035003500,221.21617610218675
fffe3700320033003000,175.2513842478743
fffe3700390031003400,170.5934230630834
fffe3500390030003400,309.0462382185183
fffe3600380039003800,142.6276449006392
fffe3100310038003100,252.18751374714043
fffe3500310031003100,132.77979430989384
fffe3500350034003100,271.235139078224
fffe3200320039003100,180.74653866272268
fffe3300360039003300,2411.0981477789783
fffe3500370033003600,475.6529297364076
fffe3900300035003100,180.1923935881759
fffe3900320032003000,175.2611638910086
fffe3700390030003200,536080.8114437034
fffe3800330036003400,285.8077444141125
fffe3900330037003900,910.6004529501793
fffe3400300039003000,861.385014426479
fffe3300370035003800,131684.56694232498
fffe3500390031003400,157.41774933684084
fffe3600300034003600,584.0444534713874
fffe3300300034003200,301.0255536662529
fffe3900330038003200,3296.7334947247305
fffe3200370031003600,154.32893894377523
fffe3700370033003800,200.72900663982978
fffe3300340034003200,1090.3185651776294
fffe3500390037003600,175.91326920989195
fffe3300310036003600,731.856358066723
fffe3100340034003300,204.21172821213798
fffe3400350034003200,23073.356198655583
fffe3500380031003600,740.1391695558451
fffe3300340030003000,883.9583232412512
fffe350038003300,568.0463491052765
fffe3700320039003100,1440.0349237975968
fffe3200350033003300,3240.89412439625
fffe3500300038003400,138.7244966038917
fffe3500370035003300,200.533533592184
